item	item_desc	qty	lot_no	location	received_date	exp_date
101931601	CT 1699 A BF (YEC)	26800		blank	2017-08-26	2018-02-26
101931701	CT 1699 B BF (YEC)	20200		blank	2017-08-26	2018-02-26
106717101	CT 4709-5-H	3000		 	2017-08-26	2018-02-26
104908401	CT 2063 B	40000		blank	2017-08-26	2018-02-26
106792101	CT 2741-2-A/B/C BF (SANNOU)	33000		blank	2017-08-26	2018-02-26
106792101	CT 2741-2-A/B/C BF (SANNOU)	40000		blank	2017-08-26	2018-02-26
100805501	CT 3134-2 (YEC)	16400		blank	2017-08-26	2018-02-26
100805501	CT 3134-2 (YEC)	129200		blank	2017-08-26	2018-02-26
100805501	CT 3134-2 (YEC)	130000		blank	2017-08-26	2018-02-26
100805501	CT 3134-2 (YEC)	130000		blank	2017-08-26	2018-02-26
100805501	CT 3134-2 (YEC)	130000		blank	2017-08-26	2018-02-26
100805501	CT 3134-2 (YEC)	130000		blank	2017-08-26	2018-02-26
100805501	CT 3134-2 (YEC)	129400		blank	2017-08-26	2018-02-26
105713101	CT 4741-4-A/B/C-PD	17700		blank	2017-08-26	2018-02-26
105713101	CT 4741-4-A/B/C-PD	15100		blank	2017-08-26	2018-02-26
103498002	CT 4149-1-H	15100		blank	2017-08-26	2018-02-26
104186901	CT 4402-A	6714		S-RC/L2-00162	2017-08-26	2018-02-26
104187001	CT 4402-B	6725		S-RC/L2-00163	2017-08-26	2018-02-26
104187101	CT 4402-C	6714		S-RJ/L2-00584	2017-08-26	2018-02-26
103441902	CT 4119-Y #BARREL 10K (PLATE)	1012	16-2-25	blank	2016-02-26	2018-02-26
105906901	CT 5196-Y#BARREL (10K) (PLATE)	9630	16-2-24	blank	2016-02-26	2018-02-26
021034001	AD51-807-8#LP PEI +	10	160223	R24-2/L3-04800	2016-02-26	2018-02-26
021034101	AD51-807-8#UP PEI	10	160223	R18-1/L1-03677	2016-02-26	2018-02-26
020098501	IC51-0844-401#IN PES	6	160223	R15-1/L2-03110	2016-02-26	2018-02-26
020226201	IC51-808-6AD#LP PEI+	15	B160216	R20-1/L2-04013	2016-02-26	2018-02-26
020226201	IC51-808-6AD#LP PEI+	5	B151125	R20-1/L2-04013	2016-02-26	2018-02-26
020458502	IC234-1004-008N#IN-B NO.2	2	E150605	R40-1/L1-07467	2016-02-26	2018-02-26
021172801	SOP11T020-005#IN PEI	30	B150414	R33-1/L3-06155	2016-02-26	2018-02-26
021173001	SOP11T020-005#PP PEI	30	B150525	R43-2/L5-08086	2016-02-26	2018-02-26
020307404	IC91-4006#IN PES	50	W060217R	R36-1/L2-06729	2016-02-26	2018-02-26
020308204	IC91-2806MF#IN PES	30	W060217R	R38-1/L2-07082	2016-02-26	2018-02-26
020231701	IC51-1284-1788#PL PES	2	A051209R	R07-2/L4-01856	2016-02-26	2018-02-26
020231501	IC51-1284-1788#PP PEI	2	A050821R	R17-2/L2-03547	2016-02-26	2018-02-26
020231801	IC51-1284-1788#SD PEI	2	A051209R	R33-2/L3-06248	2016-02-26	2018-02-26
020331201	IC120-0444-106#IN-B	10	F160213	R37-1/L2-06916	2016-02-26	2018-02-26
