item	item_desc	qty	lot_no	location	received_date	exp_date
104348502	CT 4368 #PLUNGER-2	50000	G160223-02-1	blank	2016-03-24	2018-03-24
020846502	IC357-1004-014N-1#IN-B	459	A060322R	R12-1/L1-02605	2016-03-24	2018-03-24
020846502	IC357-1004-014N-1#IN-B	2640	A060315R	R12-1/L1-02605	2016-03-24	2018-03-24
106468401	NP566-014#LT	25	160322	blank	2016-03-24	2018-03-24
105993701	NP566-1024-007#IN-A	3	160322	R15-2/L3-03158	2016-03-24	2018-03-24
103682401	NP483-053#GP	25	160322	R13-2/L1-02879	2016-03-24	2018-03-24
104015102	NP506-064-039#IN	25	160322	R15-1/L1-03137	2016-03-24	2018-03-24
105875401	CT 5194-Y#SPRING (MICRO)	1000	1494A16	blank	2016-03-24	2018-03-24
106340701	CT 4859#SPRING-4 (MICRO)	12179	163A161	 	2016-03-24	2018-03-24
106317801	CT 5355#PLUNGER-A (YEC)	41214	A160226-017	blank	2016-03-24	2018-03-24
104851101	CT 4465-Y #PLUNGER-A (YEC)	844	A160315-005	blank	2016-03-24	2018-03-24
105884201	CT 5196-Y#PLUNGER-A (YEC)	14326	B160310-002	blank	2016-03-24	2018-03-24
106325802	CT 5359-Y#PLUNGER-A (YEC)	10626	B160304-004	blank	2016-03-24	2018-03-24
106443101	NP568-153-001#IN-A NO.3	10500	D160314	blank	2016-03-24	2018-03-24
106443101	NP568-153-001#IN-A NO.3	10500	D160315	blank	2016-03-24	2018-03-24
106379001	NP568-001#CV NO.2	1187	160318	blank	2016-03-24	2018-03-24
103720301	NP506-028#GP	3376	160318	R32-2/L2-06101	2016-03-24	2018-03-24
105416702	NP351-400-678#IN-A-2	1250	160320	R18-1/L1-03667	2016-03-24	2018-03-24
021206202	PS44-44*-4311#IN	463	R060317R	R44-1/L2-08261	2016-03-24	2018-03-24
021170701	SOP11T044-002MF#IN PEI	35	50623	R18-2/L2-03737	2016-03-24	2018-03-24
103458101	IC530-012#ST-B	235	D-270612	R17-1/L2-03475	2016-03-24	2018-03-24
103458101	IC530-012#ST-B	500	150413	R17-1/L2-03475	2016-03-24	2018-03-24
103458001	IC530-012#ST-A	276	D-270605	R16-2/L1-03399	2016-03-24	2018-03-24
103458001	IC530-012#ST-A	490	D-270603	R16-2/L1-03399	2016-03-24	2018-03-24
103100701	NP352-256-81#CV-2	932	G160315	R35-2/L2-06622	2016-03-24	2018-03-24
103542501	IC530-442-012#PL-2	166	G-280203	R42-2/L3-07880	2016-03-24	2018-03-24
103542501	IC530-442-012#PL-2	184	150618	R42-2/L3-07880	2016-03-24	2018-03-24
103458201	IC530-012#LV	482	150420	R02-2/L4-00458	2016-03-24	2018-03-24
103458201	IC530-012#LV	800	160114	R02-2/L4-00458	2016-03-24	2018-03-24
104966001	IC357-104#ME	16000	160229	R05-2/L2-01370	2016-03-24	2018-03-24
103941201	IC530-900-014#PP-P-2	-45	150612	R24-2/L1-04860	2016-03-24	2018-03-24
103941201	IC530-900-014#PP-P-2	116	160107	R24-2/L1-04860	2016-03-24	2018-03-24
