item	item_desc	qty	lot_no	location	received_date	exp_date
103024701	IC234-2084-126P#IN-B	1450	A160620	R41-2/L3-07697	2016-06-24	2018-06-24
104998901	IC357-1444-107P#IN-B	1440	A160617	R23-1/L1-04583	2016-06-24	2018-06-24
104998901	IC357-1444-107P#IN-B	1160	A160620	R23-1/L1-04583	2016-06-24	2018-06-24
101861401	NP486-676-001#LO	273	B160616	R16-1/L2-03271	2016-06-24	2018-06-24
101861401	NP486-676-001#LO	810	B160217	R16-1/L2-03271	2016-06-24	2018-06-24
106583701	NP596-1056-002#LO-P	1039	160620	 	2016-06-24	2018-06-24
105901001	IC564-004#IN	1000	160330	R15-1/L2-03097	2016-06-24	2018-06-24
105901001	IC564-004#IN	997	160323	R15-1/L2-03097	2016-06-24	2018-06-24
101861201	NP486-676-001#MO	930	A160615	R42-1/L3-07771	2016-06-24	2018-06-24
105432602	IC572-1764-001P#IN-B	85	C060615R	R20-2/L3-04068	2016-06-24	2018-06-24
100378201	IC398-0289-054#LO	26	G151019R	R16-1/L3-03250	2016-06-24	2018-06-24
100378201	IC398-0289-054#LO	265	G060617R	R16-1/L3-03250	2016-06-24	2018-06-24
100378201	IC398-0289-054#LO	450	G060616R	R16-1/L3-03250	2016-06-24	2018-06-24
103024901	IC234-2084-126#LV	5830	A160616	R09-2/L5-02398	2016-06-24	2018-06-24
105965301	NP583-009#LT	2378	A060621R	R09-1/L1-02371	2016-06-24	2018-06-24
020270201	IC51-0562-1571#PL PEI	134	C060614R	R39-1/L3-07225	2016-06-24	2018-06-24
104769801	NP436-17101#MO NO.4	6000	B160613	R06-2/L3-01607	2016-06-24	2018-06-24
103973701	ST-119	223	A060620R	R44-2/L1-08399	2016-06-24	2018-06-24
021709701	ST-26 JD	1943	L160614	R44-2/L3-08339	2016-06-24	2018-06-24
021705001	CS-73 SUS	500	16-6-23	R02-1/L5-00308	2016-06-24	2018-06-24
021698201	CS-18 SUS	996	16-6-23	R01-1/L5-00020	2016-06-24	2018-06-24
021718201	CS-K5131	1000	16-6-22	R03-1/L2-00649	2016-06-24	2018-06-24
021721901	CS-182 SUS	100	16-6-23	R01-1/L4-00046	2016-06-24	2018-06-24
021724201	CS-200 SUS	50	16-6-23	R01-1/L1-00138	2016-06-24	2018-06-24
021718401	CS-149 SUS	1000	16-6-23	R01-1/L4-00053	2016-06-24	2018-06-24
103742501	D12-124#SF-2	4689	D-234833	R06-1/L1-01520	2016-06-24	2018-06-24
103691301	P SHAFT-183(3.0 L=82.5)	122	CE-234843	R05-1/L3-01201	2016-06-24	2018-06-24
105655801	D15-180#SF-2	435	A-234862	R06-1/L2-01510	2016-06-24	2018-06-24
103691001	D20-165#SF	249	A-234879	R03-2/L1-00817	2016-06-24	2018-06-24
105986801	IC542-027#SC	501	A-234334	R03-1/L2-00665	2016-06-24	2018-06-24
106282401	NP587-001#SF	29513	A-234913	R03-2/L4-00746	2016-06-24	2018-06-24
021647002	M SHAFT-78 (3.0 L=34) [R]	118	CZ-234749	R05-1/L1-01243	2016-06-24	2018-06-24
021658802	P SHAFT-81 (3.0 L=71.5) [R]	122	CE-234304	R06-1/L3-01476	2016-06-24	2018-06-24
106282301	D15-286#SF	8860	A-234923	R03-2/L4-00734	2016-06-24	2018-06-24
104317202	NP559-900-001#IN-B-N-F	20	D130703	R36-1/L2-06711	2016-06-24	2018-06-24
104813101	IC567-001#PP	81	160622	R36-2/L1-06837	2016-06-24	2018-06-24
106080401	CS-CB0055C04E	-93	155A29	R04-2/L1-01103	2016-06-24	2018-06-24
106471801	NP364-184#LT-3	33	A060413R	blank	2016-06-24	2018-06-24
106471801	NP364-184#LT-3	5660	A060602R	blank	2016-06-24	2018-06-24
106471801	NP364-184#LT-3	11615	A060617R	blank	2016-06-24	2018-06-24
106094101	NP583-011#LT	17584	A060617R	R09-1/L1-02370	2016-06-24	2018-06-24
106583101	CT 5356-2#PLUNGER-A (YEC)	17234	A160613-016	 	2016-06-24	2018-06-24
104094401	CT 4216 #PLUNGER-A-3 (YEC)	551	B160524-009	blank	2016-06-24	2018-06-24
104237901	CT 4425-Y #BARREL (YEC)	4283	B150910-012	blank	2016-06-24	2018-06-24
104586501	CT 4425-Y-3 #PLUNGER (YEC)	9300	A150827-109	blank	2016-06-24	2018-06-24
106563301	CT 5420-Y#BARREL (NANSIN)	7530	MT160639-1	 	2016-06-24	2018-06-24
104966001	IC357-104#ME	40000	16624	R05-2/L2-01370	2016-06-24	2018-06-24
104966001	IC357-104#ME	21000	160621	R05-2/L2-01370	2016-06-24	2018-06-24
106585001	CT 5432-Y#PLUNGER-B (YEC)	488	A160527-016	 	2016-06-24	2018-06-24
106584701	CT 5432-Y#PLUNGER-A (YEC)	566	A160531-009	 	2016-06-24	2018-06-24
103498201	CS-585	5000	660300	R02-1/L1-00409	2016-06-24	2018-06-24
106282101	CS-851	2283	690600	R03-2/L5-00710	2016-06-24	2018-06-24
106558201	NP587-003#SP-A	90	A060622R	 	2016-06-24	2018-06-24
106558301	NP587-003#SP-B	100	A060622R	 	2016-06-24	2018-06-24
105989501	IC561-178-119#PB-L-2	86	A20160623-3	blank	2016-06-24	2018-06-24
105989301	IC561-178-119#PB-B	86	A20160623-2	blank	2016-06-24	2018-06-24
105989201	IC561-178-119#PB-T	86	A20160623-3	blank	2016-06-24	2018-06-24
105989401	IC561-178-119#PB-L-1	86	A20160623-2	blank	2016-06-24	2018-06-24
106588301	IC564-030-092#SD(1-9)	4	A20160623-1	 	2016-06-24	2018-06-24
106588201	IC564-030-092#LO(1-9)	4	A20160623-2	 	2016-06-24	2018-06-24
106588501	IC564-092#PL(1-9)	4	A20160623-5	 	2016-06-24	2018-06-24
106588401	IC564-092#GP(1-9)	4	A20160623-5	 	2016-06-24	2018-06-24
106588001	IC564-030-092#MO-1(1-9)	4	A20160623-2	 	2016-06-24	2018-06-24
106558101	NP587-003#SP	8000	160622	 	2016-06-24	2018-06-24
106558401	NP587-003#SP-C	1009	B060620R	 	2016-06-24	2018-06-24
106588101	IC564-030-092#MO-2(1-9)	4	A20160623-2	 	2016-06-24	2018-06-24
104603901	IC564-001#PP	530	B151013-M	R43-2/L3-08137	2016-06-24	2018-06-24
106563301	CT 5420-Y#BARREL (NANSIN)	2470	MT160639-2	 	2016-06-24	2018-06-24
