item	item_desc	qty	lot_no	location	received_date	exp_date
103506902	CT 4149-1-C	3000		blank	2017-09-08	2018-03-08
105968901	CT 1655-C-YD	21300		blank	2017-09-08	2018-03-08
105968901	CT 1655-C-YD	21000		blank	2017-09-08	2018-03-08
105968901	CT 1655-C-YD	21100		blank	2017-09-08	2018-03-08
021448501	CT 1987 A AU-B	818		S-RB/L1-00116	2017-09-08	2018-03-08
021448501	CT 1987 A AU-B	9302		S-RB/L1-00116	2017-09-08	2018-03-08
106567801	CT 5311-B-YD	48800		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	130000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	127000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	117000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	60000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	60000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	130000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	130000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	128500		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	130000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	130000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	130000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	60000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	130000		blank	2017-09-08	2018-03-08
104380701	CONTACT 3590 NI	130000		blank	2017-09-08	2018-03-08
105841001	CT4709-2-H-PD	66400		blank	2017-09-08	2018-03-08
105841001	CT4709-2-H-PD	78500		blank	2017-09-08	2018-03-08
103290901	CT 1709-AB BF	10000		blank	2017-09-08	2018-03-08
103290901	CT 1709-AB BF	18000		blank	2017-09-08	2018-03-08
103290901	CT 1709-AB BF	18000		blank	2017-09-08	2018-03-08
021533904	CT 2715 C AU-B	3000		blank	2017-09-08	2018-03-08
104826601	CT 4610-B BF	30000		blank	2017-09-08	2018-03-08
105968801	CT 1655-B-YD	16500		blank	2017-09-08	2018-03-08
105968801	CT 1655-B-YD	20900		blank	2017-09-08	2018-03-08
105968801	CT 1655-B-YD	21200		blank	2017-09-08	2018-03-08
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	18108		 	2017-09-08	2018-03-08
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	9800		 	2017-09-08	2018-03-08
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	-12160		 	2017-09-08	2018-03-08
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	-760		 	2017-09-08	2018-03-08
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	29146		 	2017-09-08	2018-03-08
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	-33267		 	2017-09-08	2018-03-08
106335901	CT 5058-1-A-PD	-9800		blank	2017-09-08	2018-03-08
106335901	CT 5058-1-A-PD	20600		blank	2017-09-08	2018-03-08
106335901	CT 5058-1-A-PD	30400		blank	2017-09-08	2018-03-08
106335901	CT 5058-1-A-PD	24096		blank	2017-09-08	2018-03-08
