item	item_desc	qty	lot_no	location	received_date	exp_date
102125701	CT 2492-C BF NO.3	3000	E170919-01-3-C		blank	2017-09-26	2018-03-26
105014502	CT 4767-2	130000	H170922-02-2	blank	2017-09-26	2018-03-26
105014502	CT 4767-2	130000	H170922-01-2	blank	2017-09-26	2018-03-26
105014502	CT 4767-2	130000	H170922-03-2	blank	2017-09-26	2018-03-26
105014502	CT 4767-2	130000	H170921-02-2	blank	2017-09-26	2018-03-26
105014502	CT 4767-2	120000	H170921-03-2	blank	2017-09-26	2018-03-26
105014502	CT 4767-2	130000	H170921-01-2	blank	2017-09-26	2018-03-26
105014502	CT 4767-2	98650	H170920-01-2	blank	2017-09-26	2018-03-26
106899501	CT 5128-B-NM	2500	E170909-03-1	 	2017-09-26	2018-03-26
106796501	CT 5128-A-NM	2390	E170909-03-1	blank	2017-09-26	2018-03-26
