item	item_desc	qty	lot_no	location	received_date	exp_date
105014502	CT 4767-2	130000		blank	2017-08-23	2018-02-23
105014502	CT 4767-2	110000		blank	2017-08-23	2018-02-23
105014502	CT 4767-2	90000		blank	2017-08-23	2018-02-23
105014502	CT 4767-2	101400		blank	2017-08-23	2018-02-23
100805501	CT 3134-2 (YEC)	130000		blank	2017-08-23	2018-02-23
100805501	CT 3134-2 (YEC)	130000		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	117000		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	118000		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	110200		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	118800		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	118400		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	116400		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	118000		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	118700		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	117500		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	117800		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	119000		blank	2017-08-23	2018-02-23
106189401	CT 4767-2 NAISEI PLATE	118500		blank	2017-08-23	2018-02-23
021358001	CT 586-B AU-B	2961		S-RG/L3-00396	2017-08-23	2018-02-23
101114401	CT 3428-B AU-B	1330		S-RN/L6-00782	2017-08-23	2018-02-23
021357901	CT 586-A AU-B	2993		S-RG/L3-00397	2017-08-23	2018-02-23
021351901	CT 326 AU-A	1818		S-RF/L2-00343	2017-08-23	2018-02-23
021380302	CT 892-1A AU-B (TUNEKI)	438		S-RJ/L4-00565	2017-08-23	2018-02-23
101114301	CT 3428-A AU-B	1304		S-RN/L6-00781	2017-08-23	2018-02-23
021380402	CT 892-1B AU-B (TUNEKI)	438		S-RJ/L4-00568	2017-08-23	2018-02-23
102435501	CT 2350 B(AUP-BF) NO.15 YEC	3000		blank	2017-08-23	2018-02-23
104908301	CT 2063 A	3900		blank	2017-08-23	2018-02-23
104908301	CT 2063 A	26100			2017-08-23	2018-02-23
104908301	CT 2063 A	30000		blank	2017-08-23	2018-02-23
