item	item_desc	qty	lot_no	location	received_date	exp_date
106335901	CT 5058-1-A-PD	19900		blank	2017-08-24	2018-02-24
106335901	CT 5058-1-A-PD	25400		blank	2017-08-24	2018-02-24
106335901	CT 5058-1-A-PD	25800		blank	2017-08-24	2018-02-24
106335901	CT 5058-1-A-PD	25400		blank	2017-08-24	2018-02-24
106335901	CT 5058-1-A-PD	25400		blank	2017-08-24	2018-02-24
106583201	CT 5058-1-H-PD	20400		blank	2017-08-24	2018-02-24
106583201	CT 5058-1-H-PD	25400		blank	2017-08-24	2018-02-24
106583201	CT 5058-1-H-PD	12900		blank	2017-08-24	2018-02-24
106583201	CT 5058-1-H-PD	25500		blank	2017-08-24	2018-02-24
106583201	CT 5058-1-H-PD	21900		blank	2017-08-24	2018-02-24
021563602	CT 2296-2 BF	6000		blank	2017-08-24	2018-02-24
103269701	CT 3864-12-B	3000		blank	2017-08-24	2018-02-24
104298201	CT 3864-13-A	3000		blank	2017-08-24	2018-02-24
103269601	CT 3864-12-A	3000		blank	2017-08-24	2018-02-24
106630101	CT 5128-3S-AB	40000		blank	2017-08-24	2018-02-24
101201501	CT 176#4 AU-B	10280		S-RB/L3-00097	2017-08-24	2018-02-24
101201501	CT 176#4 AU-B	10290		S-RB/L3-00097	2017-08-24	2018-02-24
101201501	CT 176#4 AU-B	10290		S-RB/L3-00097	2017-08-24	2018-02-24
101201501	CT 176#4 AU-B	7685		S-RB/L3-00097	2017-08-24	2018-02-24
021436701	CT 1849 A AU-B	10100		S-RC/L6-00123	2017-08-24	2018-02-24
021436701	CT 1849 A AU-B	10160		S-RC/L6-00123	2017-08-24	2018-02-24
021436701	CT 1849 A AU-B	6581		S-RC/L6-00123	2017-08-24	2018-02-24
021436801	CT 1849 B AU-B	10110		S-RC/L6-00124	2017-08-24	2018-02-24
021436801	CT 1849 B AU-B	10140		S-RC/L6-00124	2017-08-24	2018-02-24
021436801	CT 1849 B AU-B	10050		S-RC/L6-00124	2017-08-24	2018-02-24
