item	item_desc	qty	lot_no	location	received_date	exp_date
021208703	PS61-44*-7211#IN	184	H160314	R44-1/L2-08274	2016-03-19	2018-03-19
021208703	PS61-44*-7211#IN	15	H160216	R44-1/L2-08274	2016-03-19	2018-03-19
102675501	SOP11T064-001#PP	300	B101104	blank	2016-03-19	2018-03-19
102675501	SOP11T064-001#PP	182	B160309	blank	2016-03-19	2018-03-19
021076901	IC51-0804-2126#IN PEI	8	B160314	R34-1/L2-06352	2016-03-19	2018-03-19
021076901	IC51-0804-2126#IN PEI	12	B151104	R34-1/L2-06352	2016-03-19	2018-03-19
105539401	IC357-0804-132#IN-A	16	A160202	R12-1/L2-02575	2016-03-19	2018-03-19
020083701	IC51-0302-409#IN PES (PAIR)	23	C151001	R21-2/L2-04287	2016-03-19	2018-03-19
106358701	IC-876-1#IN-1	14	A160315	blank	2016-03-19	2018-03-19
102675601	SOP11T064-001#LB	408	B160314	blank	2016-03-19	2018-03-19
102675601	SOP11T064-001#LB	74	B071006	blank	2016-03-19	2018-03-19
020119601	IC51-0162-748#IN PES	13	B060308R	R34-1/L2-06369	2016-03-19	2018-03-19
020119601	IC51-0162-748#IN PES	20	B060129R	R34-1/L2-06369	2016-03-19	2018-03-19
105648301	NP583-092-001P#IN	1093	D060315R	R22-1/L1-04407	2016-03-19	2018-03-19
105539501	IC357-0804-132P#IN-B	16	A160203	R15-2/L2-03189	2016-03-19	2018-03-19
104595401	IC500-0484-012P#IN-B	45	B160222	R34-1/L1-06389	2016-03-19	2018-03-19
102060801	IC357-1444-059#LB	6	A160122	R12-2/L1-02677	2016-03-19	2018-03-19
103447301	IC369-0142-014#SD	16	B141203	R33-2/L2-06269	2016-03-19	2018-03-19
021077101	IC51-0804-2126#LB PEI	20	A151118	R12-2/L3-02615	2016-03-19	2018-03-19
020073201	IC51-0202-1026#LB PES	29	D131119	R31-2/L1-05950	2016-03-19	2018-03-19
020283901	IC51-2564-1668#LB PEI	10	B140128	R31-2/L1-05956	2016-03-19	2018-03-19
021005905	QFP21T064-003#IN PEI	7	D100324	blank	2016-03-19	2018-03-19
021054401	IC51-1004-809-11#LB PEI	30	B050804R	R31-2/L2-05928	2016-03-19	2018-03-19
020438103	IC234-1004-023#LB	5	D051217R	R22-1/L2-04371	2016-03-19	2018-03-19
105450701	IC-841-4#LB	60	A050723R	blank	2016-03-19	2018-03-19
102901702	IC357-0804-074P#IN-B	66	B060315R	R36-1/L1-06747	2016-03-19	2018-03-19
