item	item_desc	qty	lot_no	location	received_date	exp_date
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	25300	L170906-3-X-0015	 	2017-09-14	2018-03-14
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	29600	L170906-3-X-0013	 	2017-09-14	2018-03-14
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	29800	L170906-3-X-0014	 	2017-09-14	2018-03-14
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	27000	L170906-3-X-0018	 	2017-09-14	2018-03-14
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	29500	L170906-3-X-0017	 	2017-09-14	2018-03-14
106901301	CT 2088 A/B/C-BF (NAISEI PLATE)	29000	L170906-3-X-0016	 	2017-09-14	2018-03-14
021889402	CT 1543 A BF NO.2	10970	C170908-01-2-A	blank	2017-09-14	2018-03-14
021889602	CT 1543 C BF NO.2	12400	C170908-01-2-C	blank	2017-09-14	2018-03-14
106090901	CT 2911-5-A/B	24100	J170907-01-1	blank	2017-09-14	2018-03-14
021889502	CT 1543 B BF NO.2	9800	C170907-01-2-B	blank	2017-09-14	2018-03-14
105771801	CT 5128-A/B	19900	E170909-02-1	blank	2017-09-14	2018-03-14
106349101	CT 4709-6-H	7060	R170909-01-1	blank	2017-09-14	2018-03-14
101358902	CT 299-3 BF	17500	R170828-01-2	blank	2017-09-14	2018-03-14
101358902	CT 299-3 BF	25300	R170828-02-2	blank	2017-09-14	2018-03-14
105923601	CT 2894-A-YD	6700	D170821-01-1-A	blank	2017-09-14	2018-03-14
106269201	CT 4149-1-F-PD	-3952	L170823-01-1-F	blank	2017-09-14	2018-03-14
106269101	CT 4149-1-D-PD	-1662	L170819-01-1-D	blank	2017-09-14	2018-03-14
106269001	CT 4149-1-B-PD	-11652	L170823-01-1-B	blank	2017-09-14	2018-03-14
106269401	CT 4149-1-H-PD	-15452	L170822-02-1-H	blank	2017-09-14	2018-03-14
104380701	CONTACT 3590 NI	129400	G170907-03-2	blank	2017-09-14	2018-03-14
104380701	CONTACT 3590 NI	90000	G170907-04-2	blank	2017-09-14	2018-03-14
104380701	CONTACT 3590 NI	130000	G170907-01-2	blank	2017-09-14	2018-03-14
104380701	CONTACT 3590 NI	129900	G170907-02-2	blank	2017-09-14	2018-03-14
104380701	CONTACT 3590 NI	130000	G170906-04-2	blank	2017-09-14	2018-03-14
104380701	CONTACT 3590 NI	130000	G170906-05-2	blank	2017-09-14	2018-03-14
104380701	CONTACT 3590 NI	129800	G170906-02-2	blank	2017-09-14	2018-03-14
104380701	CONTACT 3590 NI	127500	G170906-03-2	blank	2017-09-14	2018-03-14
104380701	CONTACT 3590 NI	63000	G170905-03-2	blank	2017-09-14	2018-03-14
104380701	CONTACT 3590 NI	129800	G170906-01-2	blank	2017-09-14	2018-03-14
106982701	CT 4150-4	725	F-1	 	2017-09-14	2018-03-14
105820201	CT 5037-PD	470	B-2	 	2017-09-14	2018-03-14
021335901	CT 860 A AU-B	93	C170322-01-1-A	S-RJ/L5-00553	2017-09-14	2018-03-14
021336001	CT 860 B AU-B	93	C170322-01-1-B	S-RI/L1-00534	2017-09-14	2018-03-14
106792101	CT 2741-2-A/B/C BF (NAISEI)	-24534	C170906-02-1	blank	2017-09-14	2018-03-14
021545902	CT 2766-2 B BF	10900	F6304-3	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	30800	D170829-04-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	30600	D170829-03-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	40800	D170829-02-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	25600	D170829-01-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	30600	D170828-09-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	30700	D170828-08-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	30600	D170828-06-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	30600	D170828-05-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	30800	D170828-04-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	29900	D170828-03-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	38200	D170824-01-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	30700	D170826-01-1	blank	2017-09-14	2018-03-14
105670901	CT 3855-2-ABC-PD	30500	D170825-01M-1	blank	2017-09-14	2018-03-14
103761601	CT 2175-A-1 (CSH)	176	170905SP2-2	S-RD/L1-00235	2017-09-14	2018-03-14
103761901	CT 2175-C-1 (CSH)	174	170905SP2-2	S-RD/L1-00233	2017-09-14	2018-03-14
103761801	CT 2175-B-1 (CSH)	175	170905SP2--2	S-RD/L1-00234	2017-09-14	2018-03-14
