item	item_desc	qty	lot_no	location	received_date	exp_date
021438301	CT 135#4 AU-B (FURUKAWA)	49860	FFP731-1	S-RA/L6-00009	2017-09-22	2018-03-22
102368601	CT 1122-B (AUP-BF) NO.7	15368	J/B170803-01-7-B	blank	2017-09-22	2018-03-22
102368601	CT 1122-B (AUP-BF) NO.7	30020	J/B170501-05-7-B	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	-259100	G170916-01-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	200	G170915-02-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	-129300	G170915-03-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	-10000	G170914-05-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	-127600	G170915-01-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	-19400	G170914-04-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	-129500	G170914-01-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	80000	G170914-02-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	-20000	G170914-06-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	-100	G170913-03-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	-20000	G170913-01-3	blank	2017-09-22	2018-03-22
104380701	CONTACT 3590 NI	130000	G170914-05-3	blank	2017-09-22	2018-03-22
101282501	CT 2677-1A-F	20500	B170913-04-1	blank	2017-09-22	2018-03-22
101282501	CT 2677-1A-F	20300	B170913-05-1	blank	2017-09-22	2018-03-22
101282501	CT 2677-1A-F	16600	B170913-01-1	blank	2017-09-22	2018-03-22
101282501	CT 2677-1A-F	20300	B170913-03-1	blank	2017-09-22	2018-03-22
101282501	CT 2677-1A-F	20400	B170913-02-1	blank	2017-09-22	2018-03-22
101282501	CT 2677-1A-F	4000	B170913-06-1	blank	2017-09-22	2018-03-22
106715701	CT 5472-1 BF	-117054	B170801-07-1-01/02	blank	2017-09-22	2018-03-22
021205001	PS42-44W-4313#IN	983	160316	R44-1/L2-08252	2016-03-22	2018-03-22
106487601	IC561-296-195#PB-B(100-299)	172	A20160319	blank	2016-03-22	2018-03-22
106487701	IC561-296-195#PB-L-1(100-299)	172	A20160319	blank	2016-03-22	2018-03-22
106487801	IC561-296-195#PB-L-2(100-299)	172	A20160319	blank	2016-03-22	2018-03-22
106487501	IC561-296-195#PB-T(100-299)	172	A20160319	blank	2016-03-22	2018-03-22
106487901	IC561-195#MO(100-299)	172	A2016319	blank	2016-03-22	2018-03-22
106493901	IC564-043#GP(20-49)	21	A20160319	blank	2016-03-22	2018-03-22
106493801	IC564-043#PL(20-49)	21	A20160319	blank	2016-03-22	2018-03-22
106494201	IC564-025-012#LO(20-49)	21	A20160319	blank	2016-03-22	2018-03-22
106494101	IC564-025-012#MO-2(20-49)	21	A20160319	blank	2016-03-22	2018-03-22
106494301	IC564-025-043#SD(20-49)	21	A20160319	blank	2016-03-22	2018-03-22
106494001	IC564-025-012#MO-1(20-49)	21	A20160319	blank	2016-03-22	2018-03-22
106488001	IC561-195#PL(100-299)	172	A20160322	blank	2016-03-22	2018-03-22
