item	item_desc	qty	lot_no	location	received_date	exp_date
106849001	CT 5397-E	-20000	H171217-3-0024	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-10000	H171217-3-0025	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-20000	H171217-3-0026	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-20000	H171217-3-0027	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-20000	H171217-3-0028	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-20000	H171217-3-0029	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-71000	H171217-3-0030	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-20000	H171219-3-0031	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-10000	H171219-3-0032	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-20000	H171219-3-0033	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-20000	H171219-3-0034	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-47448	H171219-3-0035	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-13800	H171219-3-0036	Blank	2017-12-29	2018-06-29
106849001	CT 5397-E	-20000	H171219-3-0037	Blank	2017-12-29	2018-06-29
105968801	CT 1655-B-YD	7300	F171019-02M-1-B	blank	2017-12-29	2018-06-29
105968801	CT 1655-B-YD	20900	F171019-03M-1-B	blank	2017-12-29	2018-06-29
105968801	CT 1655-B-YD	13300	F171019-04-1-B	blank	2017-12-29	2018-06-29
105968801	CT 1655-B-YD	20800	F171019-05-1-B	blank	2017-12-29	2018-06-29
105968801	CT 1655-B-YD	-200	F171004-03-1-B	blank	2017-12-29	2018-06-29
105968801	CT 1655-B-YD	20900	F171018-03-1-B	blank	2017-12-29	2018-06-29
105968801	CT 1655-B-YD	20800	F171018-02-1-B	blank	2017-12-29	2018-06-29
105968801	CT 1655-B-YD	21000	F171018-01-1-B	blank	2017-12-29	2018-06-29
105192601	CT 4753-B	2200	A171225-01-1-B	blank	2017-12-29	2018-06-29
105192501	CT 4753-A	4300	A171225-01-1-A	blank	2017-12-29	2018-06-29
021368702	CT 3107-A AU-B	3000	B171222-01-1-A	blank	2017-12-29	2018-06-29
105192501	CT 4753-A	7700	A171215-01-1-A	blank	2017-12-29	2018-06-29
105192601	CT 4753-B	8000	A171215-01-1-B	blank	2017-12-29	2018-06-29
103291601	CT 3855-1-ABC	10000	D170817-03-1	blank	2017-12-29	2018-06-29
103331001	CT 1066-1 C BF	2712	H171221-01-1-C	blank	2017-12-29	2018-06-29
021344101	CT 260A AU-B	1660	A171213-1-1-A	blank	2017-12-29	2018-06-29
021344201	CT 260B AU-B	1577	A171213-1-1-B	blank	2017-12-29	2018-06-29
101284001	CT 3320-2 AU-BF	19400	B171213-09-1	blank	2017-12-29	2018-06-29
101284001	CT 3320-2 AU-BF	17500	B171213-01-1	blank	2017-12-29	2018-06-29
101284001	CT 3320-2 AU-BF	19400	B171213-02-1	blank	2017-12-29	2018-06-29
101284001	CT 3320-2 AU-BF	19300	B172222-04-1	blank	2017-12-29	2018-06-29
101284001	CT 3320-2 AU-BF	19600	B172222-03-1	blank	2017-12-29	2018-06-29
101284001	CT 3320-2 AU-BF	19600	B171213-08-1	blank	2017-12-29	2018-06-29
101284001	CT 3320-2 AU-BF	19600	B171213-07-1	blank	2017-12-29	2018-06-29
101284001	CT 3320-2 AU-BF	19500	B171214-07-1	blank	2017-12-29	2018-06-29
101284001	CT 3320-2 AU-BF	19500	B171213-05-1	blank	2017-12-29	2018-06-29
101284001	CT 3320-2 AU-BF	19800	B171213-06-1	blank	2017-12-29	2018-06-29
