item	item_desc	qty	lot_no	location	received_date	exp_date
106193101	IC564-121-025#MO-1	225	160311	R16-2/L3-03355	2016-03-16	2018-03-16
106193201	IC564-121-025#MO-2	230	160311	R22-1/L2-04370	2016-03-16	2018-03-16
106335101	IC572-1004-004-2#IN-B	25	160314	R16-2/L2-03381	2016-03-16	2018-03-16
105871001	IC572-1004-004#IN-B	32	160314	blank	2016-03-16	2018-03-16
105533301	CT 4859 #PLUNGER-3 (YEC)	22000	C150908-02-1	blank	2016-03-16	2018-03-16
106443101	NP568-153-001#IN-A NO.3	17500	D160308	blank	2016-03-16	2018-03-16
106443101	NP568-153-001#IN-A NO.3	629	D160302	blank	2016-03-16	2018-03-16
106443101	NP568-153-001#IN-A NO.3	5250	D160309	blank	2016-03-16	2018-03-16
106443101	NP568-153-001#IN-A NO.3	5250	D160305	blank	2016-03-16	2018-03-16
106443101	NP568-153-001#IN-A NO.3	17500	D160307	blank	2016-03-16	2018-03-16
104769501	NP436-17101#IN-A-1NO.4	1386	K160301	R18-2/L3-03697	2016-03-16	2018-03-16
104769501	NP436-17101#IN-A-1NO.4	5250	K160302	R18-2/L3-03697	2016-03-16	2018-03-16
106379001	NP568-001#CV NO.2	9801	160311	blank	2016-03-16	2018-03-16
106379001	NP568-001#CV NO.2	4704	160307	blank	2016-03-16	2018-03-16
106281401	NP587-001#SP	3500	160311	R21-2/L3-04257	2016-03-16	2018-03-16
106281401	NP587-001#SP	5500	160312	R21-2/L3-04257	2016-03-16	2018-03-16
021066001	IC51-0482-2069#LB PEI	88	C050821R	R22-1/L2-04366	2016-03-16	2018-03-16
021066001	IC51-0482-2069#LB PEI	363	C060307R	R22-1/L2-04366	2016-03-16	2018-03-16
102033903	NP483-1521-001#IN-B	161	160309	R41-2/L1-07745	2016-03-16	2018-03-16
104998801	IC357-1444-107#IN-A	960	A160225	R41-1/L1-07669	2016-03-16	2018-03-16
105014701	NP568-001#ME	754000	60301-M161	R05-2/L3-01325	2016-03-16	2018-03-16
106257401	NP469-017#MO-S	2134	A20160312	R09-1/L1-02365	2016-03-16	2018-03-16
106472001	NP364-185#GP	11	A060219R	blank	2016-03-16	2018-03-16
102794001	NP506-056-006#SD	4	A051224R	R33-2/L2-06263	2016-03-16	2018-03-16
102101301	IC398-0151-001#SD-1	90	A060310R	R33-2/L2-06285	2016-03-16	2018-03-16
020864602	IC398-0151-001#SP-B	90	E060303R	R37-2/L3-06959	2016-03-16	2018-03-16
105086201	IC357-1444-103#LB	20	C060310R	R41-1/L2-07638	2016-03-16	2018-03-16
102403402	NP351-841-450#IN-A-3	30	F151214	R12-1/L3-02535	2016-03-16	2018-03-16
020438103	IC234-1004-023#LB	4	D051217R	R22-1/L2-04371	2016-03-16	2018-03-16
101140201	NP351-841-450#MO	30	B160308	R42-1/L3-07770	2016-03-16	2018-03-16
102983801	M-SHAFT-162[R]	20000	CZ-234547-306496	R06-1/L5-01415	2016-03-16	2018-03-16
020261301	IC51-0082-1522#PP PES	25	160311	R23-2/L2-04622	2016-03-16	2018-03-16
101140302	NP351-841-450#CV	30	C151211	R35-1/L1-06564	2016-03-16	2018-03-16
101140102	NP351-841-450#IN-B	30	E160212	R36-1/L1-06770	2016-03-16	2018-03-16
020438401	IC234-0804-019#IN-A	45	D151105	R14-1/L1-02950	2016-03-16	2018-03-16
105757601	IC552-0142-005#PL	30	151021	R19-1/L2-03833	2016-03-16	2018-03-16
020869802	IC398-0151-001#LO PES	91	F060310R	R32-1/L3-05990	2016-03-16	2018-03-16
020441501	IC234-2564-020#SD	572	B060310R	R33-2/L3-06247	2016-03-16	2018-03-16
021065501	IC51-0562-2067#IN PEI	186	D060307R	R14-2/L3-02991	2016-03-16	2018-03-16
104408901	NP560-0242-002#LB	357	A060310R	R12-2/L1-02681	2016-03-16	2018-03-16
020193201	IC51-1604-1350#IN PES	80	J060307R	R38-2/L2-07184	2016-03-16	2018-03-16
020497402	NP404-84101#L0-P	194	A160309	R32-1/L3-05987	2016-03-16	2018-03-16
020497402	NP404-84101#L0-P	64	A151130	R32-1/L3-05987	2016-03-16	2018-03-16
020497402	NP404-84101#L0-P	310	A160223	R32-1/L3-05987	2016-03-16	2018-03-16
105851401	NP584-001#IN	147	B060310R	R12-1/L3-02537	2016-03-16	2018-03-16
020441603	IC234-2564-020#LV	296	F050728R	R09-2/L4-02436	2016-03-16	2018-03-16
020441603	IC234-2564-020#LV	510	F060302R	R09-2/L4-02436	2016-03-16	2018-03-16
020441603	IC234-2564-020#LV	1070	F060303R	R09-2/L4-02436	2016-03-16	2018-03-16
020449201	IC234-1204-058#IN-A	1365	B060310R	R19-1/L3-03795	2016-03-16	2018-03-16
104769701	NP436-17101#CV NO.4	3726	C160229	R24-1/L2-04738	2016-03-16	2018-03-16
020329801	IC120-0444-006#IN-A	930	C160309	R21-1/L2-04177	2016-03-16	2018-03-16
020329801	IC120-0444-006#IN-A	82	C150616	R21-1/L2-04177	2016-03-16	2018-03-16
021065601	IC51-0562-2067#PP PEI	444	C060309R	R17-2/L1-03575	2016-03-16	2018-03-16
021065901	IC51-0482-2069#PL PEI	34	C050826R	R07-2/L4-01866	2016-03-16	2018-03-16
021065901	IC51-0482-2069#PL PEI	417	C060307R	R07-2/L4-01866	2016-03-16	2018-03-16
104359801	NP560-001#LT	696	C060309R	R09-2/L2-02473	2016-03-16	2018-03-16
020449501	IC234-1204-058#LV	1806	B060309R	R09-2/L3-02437	2016-03-16	2018-03-16
020056901	IC51-2084-1052-1#PL	16	C060210R	R07-2/L5-01843	2016-03-16	2018-03-16
021709701	ST-26 JD	2526	L160307	R44-2/L3-08339	2016-03-16	2018-03-16
020440001	IC234-0644-027#LV	81	C151217	R09-2/L5-02401	2016-03-16	2018-03-16
021700701	ST-03	7	D160126	R44-2/L3-08335	2016-03-16	2018-03-16
021711401	ST-32 PEI JD	7	G151218	R44-2/L3-08331	2016-03-16	2018-03-16
021711901	ST-74 PEI JD	335	C060201R	R44-2/L1-08381	2016-03-16	2018-03-16
021704701	ST-26 RW PPS	106	L160309	R44-2/L3-08326	2016-03-16	2018-03-16
020864702	IC398-0151-001#SP-C	90	E060303R	R43-1/L4-07973	2016-03-16	2018-03-16
020869902	IC398-0151-001#SP-A PES	3056	E060307R	R43-1/L5-07957	2016-03-16	2018-03-16
021687701	ST-09 PEI	378	E160310	R44-2/L1-08372	2016-03-16	2018-03-16
104769801	NP436-17101#MO NO.4	31494	B160303	R06-2/L3-01607	2016-03-16	2018-03-16
008136301	COIL SPRING 33 (81363)	988	16-3-11	R02-1/L1-00416	2016-03-16	2018-03-16
105881301	CS-810	96	622600	R01-1/L1-00135	2016-03-16	2018-03-16
021678702	C15-250#SF-2	200	16-3-14	R05-1/L3-01183	2016-03-16	2018-03-16
021678102	NP404-32802#SF SUS[R]	37	A-234169-306489	R04-2/L4-01033	2016-03-16	2018-03-16
021678602	C15-250#SF-1	300	16-3-14	R05-1/L4-01174	2016-03-16	2018-03-16
021643602	M SHAFT-22 (1.5 L=40) [R]	125	CZ-233153-306473	R04-2/L5-01005	2016-03-16	2018-03-16
021680102	D15-114#SF[R]	130	B-234057-306488	R06-1/L1-01530	2016-03-16	2018-03-16
105179401	+PH WITH SPRING_PLAIN WASHER M2X6	9960	12/11/2026	R05-2/L1-01394	2016-03-16	2018-03-16
104348603	CT 4368 #SPRING-2 (MICRO)	56000	162A25	blank	2016-03-16	2018-03-16
