item	item_desc	qty	lot_no	location	received_date	exp_date
105670901	CT 3855-2-ABC-PD	28600	D170901-10-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	30500	D170901-09-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	29900	D170901-13-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	15700	D170901-12-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	40000	D170901-15-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	30300	D170901-11-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	30600	D170901-08-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	31200	D170901-07-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	34000	D170901-16-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	30100	D170901-02-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	24400	D170901-01M-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	27300	D170901-03-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	30200	D170901-06-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	30500	D170901-05-1	blank	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	32200	D170828-07-1	blank	2017-09-15	2018-03-15
103506702	CT 4149-1-A	-2268	L170911-01-1-A	blank	2017-09-15	2018-03-15
105990101	CT 1655-2-B	15000	F170911-01-1-B	blank	2017-09-15	2018-03-15
105990101	CT 1655-2-B	4952	F170911-02-1-B	blank	2017-09-15	2018-03-15
021430201	CT 1665 D BF	1800	B170911-01-1-D	blank	2017-09-15	2018-03-15
102535202	CT 3584-2-H BF (YEC)	733	H170911-01-1	blank	2017-09-15	2018-03-15
105938801	CT 5216-2-A/B/C	3000	A170703-02-1	blank	2017-09-15	2018-03-15
101861601	CT 3594 BF(YEC)	5000	L170510-01-1-C	blank	2017-09-15	2018-03-15
100805501	CT 3134-2 (YEC)	-3749	P170818-02-12	blank	2017-09-15	2018-03-15
102501101	CT 2306 A NO.3 AUP-BF (YEC)	-4400	G170501-01-3-A	blank	2017-09-15	2018-03-15
105145302	CT 4741-1-A/B/C	4000	J170523-01-2	blank	2017-09-15	2018-03-15
103506902	CT 4149-1-C	2232	L170510-01-1-C	blank	2017-09-15	2018-03-15
105604401	CT 4610-B-2	46000	G170901-02-1	blank	2017-09-15	2018-03-15
106567801	CT 5311-B-YD	23000	A170828-01-1	blank	2017-09-15	2018-03-15
101450401	CT 3493 (AIKI) 4PCS STRIP	56	AB061012R	S-TBAR/L03-00026	2017-09-15	2018-03-15
105670901	CT 3855-2-ABC-PD	13100	D170901-10-1	blank	2017-09-15	2018-03-15
104318601	CT 4213-A/B/C	14000	C170914-03-1	blank	2017-09-15	2018-03-15
104318601	CT 4213-A/B/C	13000	C170914-04-1	blank	2017-09-15	2018-03-15
104318601	CT 4213-A/B/C	16000	C170914-01-1	blank	2017-09-15	2018-03-15
104318601	CT 4213-A/B/C	16000	C170913-01-1	blank	2017-09-15	2018-03-15
104318601	CT 4213-A/B/C	16000	C170913-02-1	blank	2017-09-15	2018-03-15
104318601	CT 4213-A/B/C	16000	C170913-03-1	blank	2017-09-15	2018-03-15
104318601	CT 4213-A/B/C	16000	C170913-04-1	blank	2017-09-15	2018-03-15
106103601	CT 5128-2-A/B	30000	E170913-01-1	blank	2017-09-15	2018-03-15
106103601	CT 5128-2-A/B	50000	E170913-02-1	blank	2017-09-15	2018-03-15
106103601	CT 5128-2-A/B	46100	E170913-03-1	blank	2017-09-15	2018-03-15
106103601	CT 5128-2-A/B	47000	E170913-04-1	blank	2017-09-15	2018-03-15
106103601	CT 5128-2-A/B	20000	E170913-01-1	blank	2017-09-15	2018-03-15
010125701	INSULATOR PS-22H-144	100	160309	R44-1/L2-08278	2016-03-15	2018-03-15
020449301	IC234-1204-058P#IN-B	1818	B060308R	R25-2/L2-05009	2016-03-15	2018-03-15
020838202	IC357-1004-014#SD	563	B051221R	R33-2/L2-06281	2016-03-15	2018-03-15
103497201	NP506-056-017#IN	449	160310	R21-2/L1-04317	2016-03-15	2018-03-15
106413101	IC357-1764-165#LB	5	A060302R	blank	2016-03-15	2018-03-15
106413001	IC357-1764-098#IN-A-2	5	C060203R	blank	2016-03-15	2018-03-15
020253001	IC51-1204-1497#PL PES	4	D060304R	R07-2/L2-01916	2016-03-15	2018-03-15
020253001	IC51-1204-1497#PL PES	21	D050617R	R07-2/L2-01916	2016-03-15	2018-03-15
020083501	IC51-0284-399#PP PES	60	160310	R36-2/L3-06784	2016-03-15	2018-03-15
020252801	IC51-1204-1497#IN PES	15	C050611R	R21-2/L1-04298	2016-03-15	2018-03-15
020252801	IC51-1204-1497#IN PES	10	C060307R	R21-2/L1-04298	2016-03-15	2018-03-15
020124404	IC53-0484-100#IN PES	15	160310	R40-2/L2-07536	2016-03-15	2018-03-15
106200301	PS44-44-5011#IN	86	160311	R44-2/L1-08398	2016-03-15	2018-03-15
106281401	NP587-001#SP	1500	160310	R21-2/L3-04257	2016-03-15	2018-03-15
106281401	NP587-001#SP	4500	160309	R21-2/L3-04257	2016-03-15	2018-03-15
106479601	CT 5400#BARREL (YEC)	20100	A160304-02-1	blank	2016-03-15	2018-03-15
106479601	CT 5400#BARREL (YEC)	20100	A160304-01M-1	blank	2016-03-15	2018-03-15
