item	item_desc	qty	lot_no	location	received_date	exp_date
021651502	P SHAFT-15 (1.5 L=31.5) [R]	2	CE-234120-306506	R06-1/L5-01427	2016-03-17	2018-03-17
105649201	D13-136#SF	168	A-234244-306490	R06-1/L2-01511	2016-03-17	2018-03-17
021958302	P SHAFT-16 (1.5 L=23.5) [R]	160	CE-233876-306505	R06-1/L5-01428	2016-03-17	2018-03-17
021645502	M SHAFT-62 (2.0 L=58) [R]	3	CZ-014920-306485	R05-1/L1-01236	2016-03-17	2018-03-17
021648502	M SHAFT-94 (3.0 L=56) [R]	100	CZ-011944-306474	R05-1/L1-01255	2016-03-17	2018-03-17
021652902	M SHAFT-15 (2.0 L=40) [R]	100	CZ-234531-306494	R04-2/L5-00999	2016-03-17	2018-03-17
021644802	M SHAFT-52 (2.0 L=45) [R]	46	CZ-234479-306501	R05-1/L2-01232	2016-03-17	2018-03-17
021650502	M SHAFT-105 (2.0 L=48) [R]	4	CZ-015001-306487	R06-1/L5-01402	2016-03-17	2018-03-17
101017401	NP351-06025#LV-1 (KOBAYASHI)	500	131009-115-04	R02-2/L4-00462	2016-03-17	2018-03-17
021650402	M SHAFT-104 (1.5 L=48) [R]	6	CZ-013443-306486	R05-1/L1-01259	2016-03-17	2018-03-17
021652802	M SHAFT-14 (2.0 L=35) [R]	227	CZ-234367-306503	R05-1/L2-01210	2016-03-17	2018-03-17
100247901	NP352-115523.A100821-001#SC[R]	687	B-234532-306493	R03-2/L2-00802	2016-03-17	2018-03-17
021648302	M SHAFT-92 (1.5 L=19.5) [R]	2342	CZ-234428-306497	R05-1/L1-01260	2016-03-17	2018-03-17
106501101	IC564-026-083#LO	2	A20160316	blank	2016-03-17	2018-03-17
106491301	IC561-478-199#PB-T(10-19)	13	A20160316	blank	2016-03-17	2018-03-17
106501201	IC564-026-083#SD	2	A20160316	blank	2016-03-17	2018-03-17
106501301	IC564-083#GP	2	A20160316	blank	2016-03-17	2018-03-17
106501001	IC564-026-083#MO-2	2	A20160316	blank	2016-03-17	2018-03-17
106491401	IC561-478-199#PB-B	13	A20160316	blank	2016-03-17	2018-03-17
106491501	IC561-479-133#PB-L-1(10-19)	13	A20160316	blank	2016-03-17	2018-03-17
106491601	IC561-199#MO(10-19)	13	A20160316	blank	2016-03-17	2018-03-17
106491201	IC561-125#PL(10-19)	13	A20160316	blank	2016-03-17	2018-03-17
106500801	IC564-083#PL	2	A20160316	blank	2016-03-17	2018-03-17
106500901	IC564-026-083#MO-1	2	A20160316	blank	2016-03-17	2018-03-17
105894001	CT 5201-Y#PLUNGER-A-2 (CSH)	-816	16317	blank	2016-03-17	2018-03-17
105884501	CT 5196-Y#PLUNGER-B (YEC)	3020	B160304-007	blank	2016-03-17	2018-03-17
104616101	CT 4460-Y #BARREL (YEC)	42	A160302-008	blank	2016-03-17	2018-03-17
105898402	CT 5208-Y#PLUNGER-A-1 (YEC)	-565	A160217-011	blank	2016-03-17	2018-03-17
106317801	CT 5355#PLUNGER-A (YEC)	36248	A160218-003	blank	2016-03-17	2018-03-17
102591001	CT 3847-Y #BARREL (YEC)	16902	A160304-012	blank	2016-03-17	2018-03-17
106325802	CT 5359-Y#PLUNGER-A (YEC)	12766	B160304-006	blank	2016-03-17	2018-03-17
104263001	CT 3613 #PLUNGER-B (YEC)	77	A160219-002	blank	2016-03-17	2018-03-17
105907101	CT 5196-Y#PLUNGER-B 10K)(YEC)	6657	B160304-007	blank	2016-03-17	2018-03-17
106281401	NP587-001#SP	3000	160306/160313/160316	R21-2/L3-04257	2016-03-17	2018-03-17
