item	item_desc	qty	lot_no	location	received_date	exp_date
106062901	CT 5128-A/B-YD	40000	E171128-01-1	blank	2017-12-19	2018-06-19
106062901	CT 5128-A/B-YD	42300	E171127-01-1	blank	2017-12-19	2018-06-19
106062901	CT 5128-A/B-YD	33900	E171128-03-1	blank	2017-12-19	2018-06-19
106062901	CT 5128-A/B-YD	41100	E171128-02M-1	blank	2017-12-19	2018-06-19
106062901	CT 5128-A/B-YD	52200	E171128-04Z-1	blank	2017-12-19	2018-06-19
106062901	CT 5128-A/B-YD	29500	E171128-05-1	blank	2017-12-19	2018-06-19
103291701	CT 3855-2-ABC	40000	D171209-02-1	blank	2017-12-19	2018-06-19
103291701	CT 3855-2-ABC	40000	D171209-03-1	blank	2017-12-19	2018-06-19
103291701	CT 3855-2-ABC	40000	D171209-01-1	blank	2017-12-19	2018-06-19
103291701	CT 3855-2-ABC	40000	D171209-05-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	80000	E171201-01-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	130000	E171128-01-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	130000	E171201-03-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	130000	E171201-02-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	80000	E171201-05-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	129200	E171201-04-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	130000	E171201-06-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	130000	E171201-08-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	130000	E171201-07-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	97000	E171201-10-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	125000	E171201-09-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	122960	E171202-02-1	blank	2017-12-19	2018-06-19
106116401	CT 5057 NI	130000	E171202-01-1	blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-38940	J171206-7-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-38860	J171206-8-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-39320	J171206-6-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-43360	J171206-3-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-42210	J171206-2-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-38930	J171205-8-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-29220	J171205-7-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-35990	J171206-1-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-19620	J171205-7-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-38750	J171205-6-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-40590	J171205-5-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-38800	J171206-5-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-38560	J171206-4-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-38790	J171206-9-2	Blank	2017-12-19	2018-06-19
106849001	CT 5397-E	-38730	J171207-1-2	Blank	2017-12-19	2018-06-19
