item	item_desc	qty	lot_no	location	received_date	exp_date
104525201	CT 2611-A/B-2 NO.12	-151700		blank	2017-09-13	2018-03-13
105014502	CT 4767-2	130000		blank	2017-09-13	2018-03-13
105014502	CT 4767-2	60000		blank	2017-09-13	2018-03-13
105014502	CT 4767-2	28600		blank	2017-09-13	2018-03-13
105014502	CT 4767-2	130000		blank	2017-09-13	2018-03-13
105014502	CT 4767-2	50000		blank	2017-09-13	2018-03-13
105014502	CT 4767-2	130000		blank	2017-09-13	2018-03-13
105014502	CT 4767-2	130000		blank	2017-09-13	2018-03-13
105014502	CT 4767-2	130000		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33000		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33700		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33400		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33300		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	32800		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33600		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33700		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33800		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33300		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	-1000		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	24000		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33700		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33200		blank	2017-09-13	2018-03-13
106880701	CT 4714-2A(NAISEI PLATE)	33300		blank	2017-09-13	2018-03-13
104318601	CT 4213-A/B/C	3000		blank	2017-09-13	2018-03-13
103331201	CT 1066-1 E BF	3000		blank	2017-09-13	2018-03-13
103331001	CT 1066-1 C BF	2979		blank	2017-09-13	2018-03-13
103331301	CT 1066-1 F BF	2990		blank	2017-09-13	2018-03-13
103331301	CT 1066-1 F BF	2990		blank	2017-09-13	2018-03-13
103330801	CT 1066-1 A BF	10922		blank	2017-09-13	2018-03-13
103330801	CT 1066-1 A BF	10764		blank	2017-09-13	2018-03-13
104380701	CONTACT 3590 NI	129600		blank	2017-09-13	2018-03-13
104380701	CONTACT 3590 NI	80000		blank	2017-09-13	2018-03-13
104380701	CONTACT 3590 NI	130000		blank	2017-09-13	2018-03-13
104380701	CONTACT 3590 NI	130000		blank	2017-09-13	2018-03-13
103330801	CT 1066-1 A BF	10914		blank	2017-09-13	2018-03-13
021423401	CT 926-2 A AU-B	107		S-RI/L1-00536	2017-09-13	2018-03-13
021423501	CT 926-2 B AU-B	107		S-RJ/L5-00551	2017-09-13	2018-03-13
023011201	CT 926-2 C AU-B	107		S-RP/L3-00935	2017-09-13	2018-03-13
021419401	CT 1560 A AU-B	102		S-RB/L1-00119	2017-09-13	2018-03-13
103711401	CT 1983-A-1	1820		S-RA/L5-00015	2017-09-13	2018-03-13
021419501	CT 1560 B AU-B	102		S-RB/L1-00120	2017-09-13	2018-03-13
021351701	CT 406-B AU-B	960		S-RG/L6-00365	2017-09-13	2018-03-13
021351601	CT 406-A AU-B	710		S-RG/L6-00364	2017-09-13	2018-03-13
021396302	CT 1112-S B AU-B	57		S-RA/L3-00034	2017-09-13	2018-03-13
103711801	CT 1983-C-1	1800		S-RA/L5-00013	2017-09-13	2018-03-13
101201901	CT 298-1 A AU-B	3000		S-RD/L4-00203	2017-09-13	2018-03-13
021362401	CT 685 B AU-B	51		S-RH/L4-00445	2017-09-13	2018-03-13
021458303	CT 494-B AU-A	561		S-RO/L2-00888	2017-09-13	2018-03-13
021358001	CT 586-B AU-B	32		S-RG/L3-00396	2017-09-13	2018-03-13
021621501	CT 350-1 A AU-B	2		S-RE/L1-00296	2017-09-13	2018-03-13
021614501	CT SMT-8103 AUP-B	2101		S-RK/L2-00650	2017-09-13	2018-03-13
021483202	CT 2331 C AU-B	1000		S-RC/L3-00154	2017-09-13	2018-03-13
021483002	CT 2331 A AU-B	1000		S-RL/L5-00672	2017-09-13	2018-03-13
021458403	CT 494-C AU-A	647		S-RO/L2-00886	2017-09-13	2018-03-13
021614401	CT SMT-4103 AU-B	79		S-RL/L3-00697	2017-09-13	2018-03-13
021458203	CT 494-A AU-A	561		S-RO/L2-00887	2017-09-13	2018-03-13
021419601	CT 1560 C AU-B	14		S-RC/L6-00121	2017-09-13	2018-03-13
021483102	CT 2331 B AU-B	1000		S-RL/L5-00673	2017-09-13	2018-03-13
103712001	CT 1983-D-1	164		S-RA/L5-00014	2017-09-13	2018-03-13
