item	item_desc	qty	lot_no	location	received_date	exp_date
106318603	CT 5217-1 (HOOP)	12500	F9283-7	blank	2017-10-05	2018-04-05
106318603	CT 5217-1 (HOOP)	10500	F9283-2	blank	2017-10-05	2018-04-05
106318603	CT 5217-1 (HOOP)	10400	F9283-3	blank	2017-10-05	2018-04-05
106318603	CT 5217-1 (HOOP)	10900	F9283-6	blank	2017-10-05	2018-04-05
106318603	CT 5217-1 (HOOP)	10000	F9283-1	blank	2017-10-05	2018-04-05
106318603	CT 5217-1 (HOOP)	5600	F9283-5	blank	2017-10-05	2018-04-05
106318603	CT 5217-1 (HOOP)	10800	F9283-4	blank	2017-10-05	2018-04-05
104616201	CT 2088-ABC-1 NO.4	960	L170925-01-4	blank	2017-10-05	2018-04-05
102357002	CT 3788	19851	F170925-01-1	blank	2017-10-05	2018-04-05
106565401	CT 5311-B (BF)	35000	A170926-01-1	blank	2017-10-05	2018-04-05
105626301	CT 5044-2-A/B/C	30000	E170927-01-1	blank	2017-10-05	2018-04-05
105626301	CT 5044-2-A/B/C	30000	E170927-02-1	blank	2017-10-05	2018-04-05
105626301	CT 5044-2-A/B/C	30000	E171002-01-1	blank	2017-10-05	2018-04-05
105626301	CT 5044-2-A/B/C	30000	E171002-02-1	blank	2017-10-05	2018-04-05
105626301	CT 5044-2-A/B/C	30000	E171002-04-1	blank	2017-10-05	2018-04-05
105626301	CT 5044-2-A/B/C	30000	E171002-03-1	blank	2017-10-05	2018-04-05
021584804	CT 2974-1 BF	-12962	J170926-01-2	blank	2017-10-05	2018-04-05
021584804	CT 2974-1 BF	-11106	J170927-02-2	blank	2017-10-05	2018-04-05
105718301	CT 4741-6-A/B/C-PD	18900	J170920-16-3	blank	2017-10-05	2018-04-05
105718301	CT 4741-6-A/B/C-PD	10736	J170920-15-3	blank	2017-10-05	2018-04-05
105718301	CT 4741-6-A/B/C-PD	20300	J170920-14-3	blank	2017-10-05	2018-04-05
105718301	CT 4741-6-A/B/C-PD	20300	J170920-13-3	blank	2017-10-05	2018-04-05
105718301	CT 4741-6-A/B/C-PD	20600	J170920-12-3	blank	2017-10-05	2018-04-05
105718301	CT 4741-6-A/B/C-PD	19000	J170920-11-3	blank	2017-10-05	2018-04-05
105718301	CT 4741-6-A/B/C-PD	20600	J170920-10-3	blank	2017-10-05	2018-04-05
105718301	CT 4741-6-A/B/C-PD	20500	J170920-09-3	blank	2017-10-05	2018-04-05
