item	item_desc	qty	lot_no	location	received_date	exp_date
105968801	CT 1655-B-YD	20900	F170925-06-1-B	blank	2017-10-06	2018-04-06
105968801	CT 1655-B-YD	18500	F170925-05-1-B	blank	2017-10-06	2018-04-06
105968801	CT 1655-B-YD	20900	F170925-03-1-B	blank	2017-10-06	2018-04-06
106979701	CT 4029-E	-19180	E170913-4-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	71030	E170913-5-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	13676	E170916-1-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	-64740	E170916-2-1	 	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	28700	A170919-01-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	29500	A170919-03-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30000	A170919-02-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30200	A170920-01-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	31100	A170919-04-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30500	A170921-08-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30200	A170921-07-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30600	A170922-01-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30500	A170921-09-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30300	A170920-05-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	29844	A170920-04-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30200	A170921-02-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30000	A170921-01-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	29900	A170920-03M-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30000	A170920-02-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30000	A170921-04-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	29800	A170921-03-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30200	A170921-06-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30100	A170921-05-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	23900	A170922-03-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30400	A170922-02-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	-11358	A170922-05-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	-29500	A170922-04-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	300	A170922-07-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30100	A170922-06-1	blank	2017-10-06	2018-04-06
105939801	CT 5216-2-A/B/C-PD	30100	A170922-08-1	blank	2017-10-06	2018-04-06
104455301	CT 4498-A/B/C	17500	A161021-02-1	blank	2017-10-06	2018-04-06
104455301	CT 4498-A/B/C	30000	A161021-03-1	blank	2017-10-06	2018-04-06
105718301	CT 4741-6-A/B/C-PD	20400	J170921-05Z-3	blank	2017-10-06	2018-04-06
105718301	CT 4741-6-A/B/C-PD	14300	J170921-04-3	blank	2017-10-06	2018-04-06
105718301	CT 4741-6-A/B/C-PD	5104	J170921-07-3	blank	2017-10-06	2018-04-06
105718301	CT 4741-6-A/B/C-PD	20600	J170921-06-3	blank	2017-10-06	2018-04-06
106979701	CT 4029-E	-24180	E170914-4-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	-65310	E170915-1-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	63690	E170915-2-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	65270	E170915-3-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	66280	E170914-1-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	-64900	E170914-2-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	-94523	E170914-3-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	-35666	E170915-4-1	 	2017-10-06	2018-04-06
106979701	CT 4029-E	-65040	E170915-5-1	 	2017-10-06	2018-04-06
