item	item_desc	qty	lot_no	location	received_date	exp_date
020277701	IC51-1204-1657#PP PEI	75	160622	R17-1/L2-03465	2016-06-25	2018-06-25
021042501	IC51-1764-1951#PP PEI	11	160622	R17-2/L3-03526	2016-06-25	2018-06-25
105901801	IC564-004#SD	284	A060428	R18-1/L3-03613	2016-06-25	2018-06-25
105901801	IC564-004#SD	316	A060314R	R18-1/L3-03613	2016-06-25	2018-06-25
103720301	NP506-028#GP	2310	160623	R32-2/L2-06101	2016-06-25	2018-06-25
105901601	NP584-002#MO-2	300	A060407R	R19-2/L3-03896	2016-06-25	2018-06-25
106033401	IC564-017#PL(100-299)	185	16-4-14	blank	2016-06-25	2018-06-25
106033301	IC564-017#GP(100-299)	186	16-4-14	blank	2016-06-25	2018-06-25
105901701	NP584-002#LO	86	A060330R	R18-2/L1-03769	2016-06-25	2018-06-25
105901701	NP584-002#LO	514	A060316R	R18-2/L1-03769	2016-06-25	2018-06-25
105901101	NP584-002#MO-1	290	A060406R	R22-2/L1-04479	2016-06-25	2018-06-25
105901101	NP584-002#MO-1	310	A060405R	R22-2/L1-04479	2016-06-25	2018-06-25
021771301	+PH SCREW M2.0X4.0 SUS	216	16-6-3	R04-1/L5-00855	2016-06-25	2018-06-25
105996801	E30-825#SF	122	A-234931	R01-2/L5-00166	2016-06-25	2018-06-25
021773001	PLAIN WASHER M4.0 SUS	886	16-1-7	R04-1/L1-00979	2016-06-25	2018-06-25
021775601	SPRING LOCK WASHER M2.5 NO.2 SUS	1988	16-5-13	R04-1/L2-00940	2016-06-25	2018-06-25
021769901	HEX SOCKET HEAD CAP BOLT M3.0X12.0 SUS	2000	16-6-24	R04-1/L1-00962	2016-06-25	2018-06-25
021648402	M SHAFT-93 (2.0 L=19.5) [R]	2000	CZ-234435	R05-1/L1-01258	2016-06-25	2018-06-25
104795101	D12-138#SF	2040	B-234928	R03-2/L1-00824	2016-06-25	2018-06-25
021657902	M SHAFT-140 (3.0 L=6) [R]	20	CZ-014987	R06-1/L5-01411	2016-06-25	2018-06-25
021658802	P SHAFT-81 (3.0 L=71.5) [R]	2	CE-231336	R06-1/L3-01476	2016-06-25	2018-06-25
103691301	P SHAFT-183(3.0 L=82.5)	2	CE-234358	R05-1/L3-01201	2016-06-25	2018-06-25
103744801	IC530-017#NT	5600	A-234328-306276	R04-1/L5-00868	2016-06-25	2018-06-25
105417201	(0)+PH TAPTITE SCREW M2.0X3.5	100	16-06-17	R04-1/L2-00928	2016-06-25	2018-06-25
100253902	B15-79#SF (YAZAWA) [PBFREE]	2004	B-234925	R05-2/L2-01351	2016-06-25	2018-06-25
021644802	M SHAFT-52 (2.0 L=45) [R]	55	CZ-234864	R05-1/L2-01232	2016-06-25	2018-06-25
102456201	(0)+PH SCREW M1.6X4.0 TYPE-1 SUS	200	16-6-24	R04-1/L3-00907	2016-06-25	2018-06-25
021721501	CS-186 SUS	168	16-3-25	R01-1/L5-00007	2016-06-25	2018-06-25
104895001	CS-701	2000	4X2700	R01-2/L3-00219	2016-06-25	2018-06-25
103048401	CS-K5096	1900	16--6-23	R01-1/L4-00038	2016-06-25	2018-06-25
103140502	CS-565	500	661300	R02-1/L2-00381	2016-06-25	2018-06-25
104604101	CS-662	1000	633000	R02-1/L3-00339	2016-06-25	2018-06-25
021718201	CS-K5131	1000	16-6-23	R03-1/L2-00649	2016-06-25	2018-06-25
104104701	CS-636	500	30400	blank	2016-06-25	2018-06-25
104794601	NP506-088-061#IN	19	C050626R	R33-1/L3-06170	2016-06-25	2018-06-25
104794901	NP506-061#GP	128	C050626R	R21-2/L3-04255	2016-06-25	2018-06-25
106032901	IC564-064-017#MO-1(100-299)	185	A20160524-4	blank	2016-06-25	2018-06-25
106033001	IC564-064-017#MO-2(100-299)	185	A20160524-5	blank	2016-06-25	2018-06-25
106033101	IC564-064-017#LO(100-299)	185	A20160524-4	blank	2016-06-25	2018-06-25
106033201	IC564-064-017#SD(100-299)	185	A2016524-4	blank	2016-06-25	2018-06-25
105433301	IC567-001#IN-2	2	A160307	R21-2/L3-04235	2016-06-25	2018-06-25
104795001	NP506-061#LT	169	C050626R	R06-2/L1-01662	2016-06-25	2018-06-25
105654601	NP364-160#LT-2	20	C060617R	R22-1/L2-04359	2016-06-25	2018-06-25
104603801	(0)+PH SCREW M1.7X3 TAP-B TITE SUS	6772	16-4-13	R04-1/L3-00921	2016-06-25	2018-06-25
020587901	NP351-28508N#CV	233	G060620R	R35-1/L1-06569	2016-06-25	2018-06-25
020587901	NP351-28508N#CV	88	G040128R	R35-1/L1-06569	2016-06-25	2018-06-25
104095301	NP383-219#GP-2	480	B060601R	R35-1/L2-06560	2016-06-25	2018-06-25
106076001	NP352-100-251#GP	542	160623	R13-1/L1-02762	2016-06-25	2018-06-25
104917601	NP351-292-678#GP	850	160622	R39-2/L3-07317	2016-06-25	2018-06-25
106379001	NP568-001#CV NO.2	11880	160618	blank	2016-06-25	2018-06-25
103624801	IC530-900-014#PP	449	16-3-30	blank	2016-06-25	2018-06-25
103542501	IC530-442-012#PL-2	4	G-280203	R42-2/L3-07880	2016-06-25	2018-06-25
103542501	IC530-442-012#PL-2	1	G-280520	R42-2/L3-07880	2016-06-25	2018-06-25
103542501	IC530-442-012#PL-2	96	G-280425	R42-2/L3-07880	2016-06-25	2018-06-25
103542501	IC530-442-012#PL-2	248	G-280510	R42-2/L3-07880	2016-06-25	2018-06-25
103941201	IC530-900-014#PP-P-2	66	150526	R24-2/L1-04860	2016-06-25	2018-06-25
103941201	IC530-900-014#PP-P-2	283	160408	R24-2/L1-04860	2016-06-25	2018-06-25
106036701	IC572-0484-008#IN-A	106	160622	R17-1/L1-03497	2016-06-25	2018-06-25
020738001	IC280-72918#PP	149	160621	R36-2/L2-06812	2016-06-25	2018-06-25
104543901	IC-797-3#IN-A	41	C150708	R18-1/L1-03685	2016-06-25	2018-06-25
104794601	NP506-088-061#IN	493	C060622R	R33-1/L3-06170	2016-06-25	2018-06-25
104794801	NP506-088-061#SD	63	B041217R	R21-2/L3-04260	2016-06-25	2018-06-25
104794801	NP506-088-061#SD	39	B060610R	R21-2/L3-04260	2016-06-25	2018-06-25
104794801	NP506-088-061#SD	410	B060609R	R21-2/L3-04260	2016-06-25	2018-06-25
105460501	NP383-576-204#IN-A-2	467	C060621R	R21-2/L3-04239	2016-06-25	2018-06-25
102060801	IC357-1444-059#LB	1031	A160613	R12-2/L1-02677	2016-06-25	2018-06-25
104794701	NP506-061#CV	105	C050626R	R24-1/L2-04733	2016-06-25	2018-06-25
104812901	IC567-1296-001#MO-T	125	B140704	R42-1/L2-07797	2016-06-25	2018-06-25
020270001	IC51-0562-1571#IN PEI	160	E060617R	R23-1/L1-04579	2016-06-25	2018-06-25
104596801	IC357-1004-097#IN-A	3543	B060617R	R41-1/L1-07667	2016-06-25	2018-06-25
101270601	NP351-676-457#IN-B-P	20	A060617R	R25-2/L3-04980	2016-06-25	2018-06-25
020585801	NP351-28508#LO-P	69	D060330R	R32-1/L3-05985	2016-06-25	2018-06-25
020585801	NP351-28508#LO-P	258	D060615R	R32-1/L3-05985	2016-06-25	2018-06-25
104697702	NP566-729-001#IN-B-2	203	C160622	R21-2/L2-04272	2016-06-25	2018-06-25
105539201	IC561-049#PP	1633	SO1602-018	R17-2/L1-03595	2016-06-25	2018-06-25
105539201	IC561-049#PP	500	SO1605-006	R17-2/L1-03595	2016-06-25	2018-06-25
020504802	NP352-256-81#LO PEI	500	A160319	R16-1/L2-03277	2016-06-25	2018-06-25
020504503	NP352-256-81#IN-B PES	240	B160328	R20-2/L3-04067	2016-06-25	2018-06-25
020504503	NP352-256-81#IN-B PES	302	B160620	R20-2/L3-04067	2016-06-25	2018-06-25
105907001	CT 5196-Y#SPRING (10K) (OCEANS)	29323	16-6-23	blank	2016-06-25	2018-06-25
104978401	CT 4775 #SPRING-1 (OCEANS)	580	16-6-23	blank	2016-06-25	2018-06-25
105790801	CT 5099#SPRING (MICRO)	1684	15YA052	blank	2016-06-25	2018-06-25
106284601	CT 5343-Y#PLUNGER-A (YEC)	2456	A160311-019	blank	2016-06-25	2018-06-25
