item	item_desc	qty	lot_no	location	received_date	exp_date
101368801	HEX SOCKET HEAD CAP BOLT M2.0x8.0 SUS	700	160310	R05-2/L4-01314	2016-03-12	2018-03-12
104813901	E30-615#SF	70	A-234474	R04-2/L1-01119	2016-03-12	2018-03-12
021774101	SPRING LOCK WASHER M2.0 SUS	4000	160310	R04-1/L2-00942	2016-03-12	2018-03-12
021678003	D15-170#SF[PBFREE]	2200	B234491	R05-2/L3-01327	2016-03-12	2018-03-12
104813601	D30-575#SF	70	A-234473	R05-2/L5-01262	2016-03-12	2018-03-12
021642802	M SHAFT-07 (2.0L=29) [R]	96	CZ-234523	R05-1/L2-01213	2016-03-12	2018-03-12
104813801	C20-134#SF	89	A-234456	R05-2/L5-01265	2016-03-12	2018-03-12
104814001	E20-200#SF	70	A-234451	R05-2/L5-01263	2016-03-12	2018-03-12
102034802	B25-050#SF[PBFREE]	1219	B-233747	R05-2/L3-01331	2016-03-12	2018-03-12
102057001	(0)+PH SCREW M2.0X3.5 TYPE-1 SUS	-72	160310	R03-1/L3-00618	2016-03-12	2018-03-12
021666301	NP291-203#SF-B	4974	151014	R04-2/L2-01089	2016-03-12	2018-03-12
021646002	M SHAFT-66 (3.0 L=42) [R]	959	CZ-015048	R05-1/L1-01244	2016-03-12	2018-03-12
021778501	+PH TAPPING SCREW M2.0X8.0 TYPE-2	2000	160310	R04-1/L5-00854	2016-03-12	2018-03-12
104814401	CS-676	100	150415	R01-2/L3-00220	2016-03-12	2018-03-12
104814302	CS-675	100	140626	R05-2/L4-01289	2016-03-12	2018-03-12
104653701	CS-642-3	630	5Z1400	R03-1/L1-00679	2016-03-12	2018-03-12
100614201	CS-K5132 (YAMANI)	4658	140620-A-68	R03-1/L4-00593	2016-03-12	2018-03-12
101381701	CS-450	2200	630800	R02-1/L4-00332	2016-03-12	2018-03-12
101345601	CS-447	9920	160307-A-17	R02-1/L4-00310	2016-03-12	2018-03-12
021649502	M SHAFT-101 (1.5 L=33) SUS [R]	20	CZ-012113-306451	R05-1/L1-01253	2016-03-12	2018-03-12
021651302	P SHAFT-20 (1.5 L=33.5) [R]	15	CE-233806-306455	R06-1/L4-01436	2016-03-12	2018-03-12
021650902	P SHAFT-13 (1.5 L=27.5) [R]	16	CE-232416-306454	R06-1/L5-01425	2016-03-12	2018-03-12
